Driver_ID,dr_city,dr_state,dr_contract,dr_commission,dr_paytype,dr_wkbase,dr_onduty,dr_status
74137,CANTON                        ,OH ,1,100,COMMISSION,NULL,1,107
74142,SURREY                        ,BC ,1,0,DAILY     ,0,1,107
74143,BALTIMORE                     ,MD ,1,100,COMMISSION,NULL,0,236
74145,NEWARK                        ,DE ,1,100,COMMISSION,NULL,1,107
74150,WOBURN                        ,MA ,1,100,COMMISSION,NULL,1,107
74154,ST. ANN                       ,MO ,1,100,COMMISSION,NULL,1,107
74159,MOUNT RAINIER                 ,MD ,1,100,COMMISSION,NULL,1,107
74168,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,1,107
74170,                              ,   ,1,100,COMMISSION,NULL,1,107
74177,CANTON                        ,OH ,1,100,COMMISSION,NULL,1,107
74179,WOBURN                        ,MA ,1,100,COMMISSION,NULL,1,107
74181,COLUMBUS                      ,OH ,1,100,COMMISSION,NULL,1,107
74182,WEST HAVEN                    ,CT ,1,100,COMMISSION,NULL,0,236
74186,WOBURN                        ,MA ,1,100,COMMISSION,NULL,1,107
74189,HUMBLE                        ,TX ,1,100,COMMISSION,NULL,1,107
74190,WOODBRIDGE                    ,VA ,1,100,COMMISSION,NULL,1,107
74196,BALTIMORE                     ,MD ,1,100,COMMISSION,NULL,1,107
74199,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
74202,N. LAS VEGAS                  ,NV ,1,100,COMMISSION,NULL,1,107
74203,GLEN CARBON                   ,IL ,1,100,COMMISSION,NULL,1,107
74206,ST. LOUIS                     ,MO ,1,100,COMMISSION,0,1,107
74215,BAY SHORE                     ,NY ,1,100,COMMISSION,NULL,1,107
74220,NAPLES                        ,FL ,1,100,COMMISSION,NULL,0,236
74224,OWINGS MILLS                  ,MD ,1,100,COMMISSION,NULL,0,236
74225,OWINGS MILLS                  ,MD ,1,100,COMMISSION,NULL,0,236
74230,DANBURY                       ,CT ,1,100,COMMISSION,NULL,1,107
74235,JEFFERSONTON                  ,VA ,1,100,COMMISSION,NULL,1,107
74237,JEFFERSONTON                  ,VA ,1,100,COMMISSION,NULL,1,107
74238,SILVER SPRING                 ,MD ,1,100,COMMISSION,0,1,107
74239,PARKTON                       ,MD ,1,100,COMMISSION,NULL,0,236
74243,LAUREL                        ,MD ,1,100,COMMISSION,NULL,1,107
74244,"EDMONTON,AB,T5T0A3            ",AB ,1,0,DAILY     ,NULL,1,107
74248,BALTIMORE                     ,MD ,1,100,COMMISSION,NULL,0,236
74252,SURREY                        ,BC ,1,0,DAILY     ,NULL,1,107
74255,FRANKLIN                      ,IN ,1,100,COMMISSION,NULL,1,107
74261,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
74266,STATEN ISLAND                 ,NY ,1,100,COMMISSION,0,1,107
74270,FAIRFIELD                     ,OH ,1,100,COMMISSION,NULL,1,107
74271,FAIRFIELD                     ,OH ,1,100,COMMISSION,NULL,1,107
74274,SYRACUSE                      ,NY ,1,100,COMMISSION,0,1,107
74276,JEFFERSONTON                  ,VA ,1,100,COMMISSION,NULL,1,107
74283,JEFFERSONTON                  ,VA ,1,100,COMMISSION,NULL,1,107
74284,SILVER SPRING                 ,MD ,1,100,COMMISSION,NULL,1,107
74285,SILVER SPRING                 ,MD ,1,100,COMMISSION,NULL,1,107
74288,HOUSTON                       ,TX ,1,100,COMMISSION,0,0,236
74291,HADLEY                        ,PA ,1,100,COMMISSION,NULL,1,107
74292,HADLEY                        ,PA ,1,100,COMMISSION,NULL,1,107
74293,HADLEY                        ,PA ,1,100,COMMISSION,NULL,1,107
74294,HADLEY                        ,PA ,1,100,COMMISSION,NULL,1,107
74295,HADLEY                        ,PA ,1,100,COMMISSION,NULL,1,107
74296,HADLEY                        ,PA ,1,100,COMMISSION,NULL,1,107
74297,HADLEY                        ,PA ,1,100,COMMISSION,NULL,1,107
74298,HADLEY                        ,PA ,1,100,COMMISSION,NULL,1,107
74299,HADLEY                        ,PA ,1,100,COMMISSION,NULL,1,107
74302,JAMAICA                       ,NY ,1,100,COMMISSION,NULL,1,107
74314,EAST ORANGE                   ,NJ ,1,100,COMMISSION,0,1,107
74315,HAYWARD                       ,CA ,1,100,COMMISSION,NULL,1,107
74319,TARPON SPRING                 ,FL ,1,100,COMMISSION,NULL,1,107
74321,BENTON                        ,KY ,1,100,COMMISSION,NULL,1,107
74322,MORENO VALLEY                 ,CA ,1,100,COMMISSION,NULL,1,107
74325,BATON ROUGE                   ,LA ,1,100,COMMISSION,NULL,1,107
74326,HADLEY                        ,PA ,1,100,COMMISSION,NULL,1,107
74329,HADLEY                        ,PA ,1,100,COMMISSION,NULL,1,107
74330,HADLEY                        ,PA ,1,100,COMMISSION,NULL,1,107
74338,HARTFORD                      ,CT ,1,100,COMMISSION,NULL,1,107
74339,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
74342,JEFFERSONTON                  ,VA ,1,100,COMMISSION,NULL,1,107
74347,RIALTO                        ,CA ,1,100,COMMISSION,0,1,107
74348,HAMMOND                       ,LA ,1,100,COMMISSION,NULL,0,236
74352,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
74356,HARTFORD                      ,CT ,1,100,COMMISSION,0,1,107
74359,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,0,1,107
74364,MOUNT JULIET                  ,TN ,1,100,COMMISSION,NULL,1,107
74370,PATERSON                      ,NJ ,1,100,COMMISSION,NULL,1,107
74371,EDGERTON                      ,WI ,1,100,COMMISSION,NULL,1,107
74380,BURNSVILLE                    ,MN ,1,100,COMMISSION,NULL,1,107
74381,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
74385,MINNEAPOLIS                   ,MN ,1,100,COMMISSION,NULL,1,107
74386,OREGON CITY                   ,OR ,1,100,COMMISSION,NULL,1,107
74387,OREGON CITY                   ,OR ,1,100,COMMISSION,NULL,1,107
74388,ROMULUS                       ,MI ,1,100,COMMISSION,0,1,107
74389,ROMULUS                       ,MI ,1,100,COMMISSION,0,1,107
74392,MORENO VALLEY                 ,CA ,1,100,COMMISSION,NULL,1,107
74393,PLAINFIELD                    ,NJ ,1,100,COMMISSION,NULL,1,107
74401,FRESNO                        ,CA ,1,100,COMMISSION,NULL,1,107
74402,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
74404,OCEAN                         ,NJ ,1,100,COMMISSION,0,1,107
74405,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
74406,NEWARK                        ,DE ,1,100,COMMISSION,NULL,1,107
74407,WASHINGTON                    ,DC ,1,100,COMMISSION,NULL,1,107
74419,HAYWARD                       ,CA ,1,100,COMMISSION,NULL,1,107
74420,WEATHERSFIELD                 ,CT ,1,100,COMMISSION,NULL,1,107
74421,TUKWILA                       ,WA ,1,100,COMMISSION,NULL,1,107
74422,SAINT PAUL                    ,MN ,1,100,COMMISSION,NULL,1,107
74425,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,1,107
74435,INDIANAPOLIS                  ,IN ,1,100,COMMISSION,NULL,1,107
74438,LITHONIA                      ,GA ,1,100,COMMISSION,NULL,1,107
74443,JACKSON                       ,NJ ,1,100,COMMISSION,NULL,1,107
74444,LAUREL                        ,MD ,1,100,COMMISSION,NULL,1,107
74450,FORKED RIVER                  ,NJ ,1,100,COMMISSION,NULL,1,107
74455,ORLANDO                       ,FL ,1,100,COMMISSION,NULL,0,236
74456,GREENWOOD                     ,IN ,1,100,COMMISSION,NULL,1,107
74460,MANCHESTER                    ,NH ,1,100,COMMISSION,NULL,1,107
74464,LITHONIA                      ,GA ,1,100,COMMISSION,NULL,1,107
74468,ORLANDO                       ,FL ,1,100,COMMISSION,NULL,1,107
74472,LOS ANGELES                   ,CA ,1,100,COMMISSION,NULL,1,107
74473,MORGAN HILL                   ,CA ,1,100,COMMISSION,NULL,1,107
74484,CALGARY                       ,AB ,1,0,WEEKLY    ,NULL,1,107
74485,BEDFORD                       ,NH ,1,100,COMMISSION,NULL,1,107
74487,BEDFORD                       ,NH ,1,100,COMMISSION,0,1,107
74488,BEDFORD                       ,NH ,1,100,COMMISSION,NULL,1,107
74492,CONROE                        ,TX ,1,100,COMMISSION,NULL,1,107
74493,CORONA                        ,CA ,1,100,COMMISSION,0,1,107
74497,ST. ANN                       ,MO ,1,100,COMMISSION,NULL,1,107
74498,BEDFORD                       ,NH ,1,100,COMMISSION,NULL,1,107
74499,BUENA PARK                    ,CA ,1,100,COMMISSION,NULL,1,107
74500,CONROE                        ,TX ,1,100,COMMISSION,NULL,1,107
74504,HAMMOND                       ,LA ,1,100,COMMISSION,NULL,1,107
74507,MERIDEN                       ,CT ,1,100,COMMISSION,NULL,0,236
74508,MERIDEN                       ,CT ,1,100,COMMISSION,NULL,0,236
74509,BRONX                         ,NY ,1,100,COMMISSION,NULL,0,236
74511,MERIDEN                       ,CT ,1,100,COMMISSION,NULL,0,236
74512,BRONX                         ,NY ,1,100,COMMISSION,NULL,0,236
74513,MERIDEN                       ,CT ,1,100,COMMISSION,NULL,0,236
74526,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
74531,MERIDEN                       ,CT ,1,100,COMMISSION,NULL,0,236
74534,TRAVERSE CITY                 ,MI ,1,100,COMMISSION,NULL,1,107
74535,HUMBLE                        ,TX ,1,100,COMMISSION,NULL,1,107
74537,NAPLES                        ,FL ,1,100,COMMISSION,NULL,1,107
74538,CHULA VISTA                   ,CA ,1,100,COMMISSION,NULL,1,107
74540,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
74545,WEST HAVEN                    ,CT ,1,100,COMMISSION,0,1,107
74548,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
74550,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
74554,SILVER SPRING                 ,MD ,1,100,COMMISSION,NULL,1,107
74555,MORGAN HILL                   ,CA ,1,100,COMMISSION,NULL,1,107
74556,RIDGEWOOD                     ,NY ,1,100,COMMISSION,0,1,107
74557,FORKED RIVER                  ,NJ ,1,100,COMMISSION,NULL,1,107
74561,AMBLER                        ,PA ,1,100,COMMISSION,NULL,1,107
74565,FORKED RIVER                  ,NJ ,1,100,COMMISSION,NULL,1,107
74566,CAPE CORAL                    ,FL ,1,100,COMMISSION,NULL,1,107
74569,CHARLOTTE                     ,NC ,1,100,COMMISSION,0,1,107
74581,SACRAMENTO                    ,CA ,1,100,COMMISSION,0,1,107
74582,NEW BOSTON                    ,MI ,1,100,COMMISSION,NULL,1,107
74583,OAKLAND                       ,CA ,1,100,COMMISSION,NULL,1,107
74585,RENO                          ,NV ,1,100,COMMISSION,0,1,107
74589,OAKLAND                       ,CA ,1,100,COMMISSION,NULL,1,107
74590,MILTON                        ,DE ,1,100,COMMISSION,NULL,1,107
74591,MILTON                        ,DE ,1,100,COMMISSION,0,1,107
74592,UNION CITY                    ,NJ ,1,100,COMMISSION,NULL,1,107
74593,MARGATE                       ,FL ,1,100,COMMISSION,0,1,107
74597,JACKSONVILLE                  ,FL ,1,100,COMMISSION,NULL,1,107
74598,JACKSONVILLE                  ,FL ,1,100,COMMISSION,NULL,1,107
74601,WEST HAVEN                    ,CT ,1,100,COMMISSION,NULL,1,107
74603,BOUNTIFUL                     ,UT ,1,100,COMMISSION,NULL,1,107
74605,KISSIMMEE                     ,FL ,1,100,COMMISSION,NULL,1,107
74607,MORGAN HILL                   ,CA ,1,100,COMMISSION,NULL,1,107
74608,MORGAN HILL                   ,CA ,1,100,COMMISSION,NULL,1,107
74609,BIRMINGHAM                    ,AL ,1,100,COMMISSION,NULL,1,107
74612,MANCHESTER                    ,NH ,1,100,COMMISSION,NULL,1,107
74621,DIAMOND                       ,OH ,1,100,COMMISSION,NULL,1,107
74626,LONG ISLAND CITY              ,NY ,1,100,COMMISSION,NULL,1,107
74627,LONG ISLAND CITY              ,NY ,1,100,COMMISSION,NULL,1,107
74628,LONG ISLAND CITY              ,NY ,1,100,COMMISSION,NULL,1,107
74635,DIAMOND                       ,OH ,1,100,COMMISSION,NULL,1,107
74637,NEWBURGH                      ,NY ,1,100,COMMISSION,NULL,1,107
74640,SAVANNAH                      ,GA ,1,100,COMMISSION,NULL,1,107
74643,HIGHLAND MILLS                ,NY ,1,100,COMMISSION,NULL,1,107
74644,ALPHARETTA                    ,GA ,1,100,COMMISSION,NULL,1,107
74648,HIGHLAND MILLS                ,NY ,1,100,COMMISSION,NULL,1,107
74649,HARWOOD HEIGHTS               ,IL ,1,100,COMMISSION,NULL,1,107
74652,KISSIMMEE                     ,FL ,1,100,COMMISSION,NULL,1,107
74653,SYRACUSE                      ,NY ,1,100,COMMISSION,NULL,1,107
74659,UNION CITY                    ,CA ,1,100,COMMISSION,NULL,1,107
74667,COACHELLA                     ,CA ,1,0,WEEKLY    ,NULL,1,107
74668,PROVIDENCE                    ,RI ,1,100,COMMISSION,NULL,1,107
74669,HOMESTEAD                     ,FL ,1,100,COMMISSION,NULL,0,236
74671,TECUMSEH                      ,MI ,1,100,COMMISSION,NULL,1,107
74672,UNIONDALE                     ,NY ,1,100,COMMISSION,NULL,1,107
74682,HOUSTON                       ,TX ,1,100,COMMISSION,0,1,107
74684,UNIONDALE                     ,NY ,1,100,COMMISSION,NULL,1,107
74685,UNIONDALE                     ,NY ,1,100,COMMISSION,NULL,1,107
74687,UNIONDALE                     ,NY ,1,100,COMMISSION,NULL,1,107
74689,UNIONDALE                     ,NY ,1,100,COMMISSION,NULL,1,107
74691,UNIONDALE                     ,NY ,1,100,COMMISSION,NULL,1,107
74692,UNIONDALE                     ,NY ,1,100,COMMISSION,NULL,1,107
74693,UNIONDALE                     ,NY ,1,100,COMMISSION,NULL,1,107
74696,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
74701,SPRING                        ,TX ,1,100,COMMISSION,0,1,107
74702,UNIONDALE                     ,NY ,1,100,COMMISSION,NULL,1,107
74705,SYRACUSE                      ,NY ,1,100,COMMISSION,0,1,107
74706,MANCHESTER                    ,NH ,1,100,COMMISSION,NULL,1,107
74715,HOUSTON                       ,TX ,1,100,COMMISSION,0,1,107
74716,BEDFORD                       ,NH ,1,100,COMMISSION,0,1,107
74719,MERIDEN                       ,CT ,1,100,COMMISSION,NULL,0,236
74720,MERIDEN                       ,CT ,1,100,COMMISSION,NULL,0,236
74721,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
74725,ORLANDO                       ,FL ,1,100,COMMISSION,NULL,1,107
74726,MERIDEN                       ,CT ,1,100,COMMISSION,NULL,0,236
74727,MERIDEN                       ,CT ,1,100,COMMISSION,NULL,0,236
74739,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
74740,GREENWOOD                     ,IN ,1,100,COMMISSION,NULL,1,107
74741,GREENWOOD                     ,IN ,1,100,COMMISSION,NULL,0,236
74746,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,1,107
74747,PATERSON                      ,NJ ,1,100,COMMISSION,NULL,1,107
74751,WEST HAVEN                    ,CT ,1,100,COMMISSION,NULL,1,107
74752,ST. LOUIS                     ,MO ,1,100,COMMISSION,NULL,1,107
74763,LA HABRA                      ,CA ,1,100,COMMISSION,NULL,1,107
74773,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
74778,KENT                          ,WA ,1,100,COMMISSION,NULL,0,236
74779,KENT                          ,WA ,1,100,COMMISSION,NULL,1,107
74782,ODESSA                        ,TX ,1,100,COMMISSION,NULL,1,107
74787,TAMARAC                       ,FL ,1,100,COMMISSION,NULL,1,107
74789,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
74792,HUDSON                        ,FL ,1,100,COMMISSION,0,1,107
74793,HUDSON                        ,FL ,1,100,COMMISSION,0,1,107
74794,HUDSON                        ,FL ,1,100,COMMISSION,0,1,107
74795,HUDSON                        ,FL ,1,100,COMMISSION,0,1,107
74797,GERMANTOWN                    ,MD ,1,100,COMMISSION,NULL,0,236
74801,BRENTWOOD                     ,CA ,1,100,COMMISSION,NULL,1,107
74802,WEST READING                  ,PA ,1,100,COMMISSION,NULL,1,107
74806,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
74807,CANYON LAKE                   ,CA ,1,100,COMMISSION,0,1,107
74808,MESQUITE                      ,TX ,1,100,COMMISSION,NULL,1,107
74809,WORTHINGTON                   ,OH ,1,100,COMMISSION,0,1,107
74822,TOMS RIVER                    ,NJ ,1,100,COMMISSION,NULL,1,107
74827,KENNER                        ,LA ,1,100,COMMISSION,NULL,1,107
74829,MERIDEN                       ,CT ,1,100,COMMISSION,NULL,0,236
74830,YORK                          ,PA ,1,100,COMMISSION,NULL,0,236
74834,CALGARY                       ,AB ,1,0,WEEKLY    ,NULL,1,107
74835,SEWELL                        ,NJ ,1,100,COMMISSION,NULL,0,236
74843,HARTFORD                      ,CT ,1,100,COMMISSION,NULL,1,107
74844,DULUTH                        ,MN ,1,100,COMMISSION,0,1,107
74845,BROADVIEW HEIGHTS             ,OH ,1,100,COMMISSION,NULL,1,107
74846,WEST VALLEY CITY              ,UT ,1,100,COMMISSION,NULL,1,107
74847,MONTCLAIR                     ,NJ ,1,100,COMMISSION,NULL,1,107
74848,MONTCLAIR                     ,NJ ,1,100,COMMISSION,NULL,1,107
74849,LAWRENCE                      ,MA ,1,100,COMMISSION,NULL,1,107
74850,LAWRENCE                      ,MA ,1,100,COMMISSION,NULL,1,107
74852,PHILADELPHIA                  ,PA ,1,100,COMMISSION,NULL,1,107
74853,PHILADELPHIA                  ,PA ,1,100,COMMISSION,NULL,1,107
74859,TAMPA                         ,FL ,1,100,COMMISSION,NULL,1,107
74860,CASSELBERRY                   ,FL ,1,100,COMMISSION,NULL,1,107
74863,TAMPA                         ,FL ,1,100,COMMISSION,NULL,1,107
74865,MINNEAPOLIS                   ,MN ,1,100,COMMISSION,NULL,1,107
74869,GAINESVILLE                   ,GA ,1,100,COMMISSION,NULL,1,107
74873,WEST HAVEN                    ,CT ,1,100,COMMISSION,NULL,1,107
74874,BRONX                         ,NY ,1,100,COMMISSION,NULL,0,236
74877,HIGHLAND MILLS                ,NY ,1,100,COMMISSION,NULL,1,107
74880,UNION CITY                    ,NJ ,1,100,COMMISSION,NULL,1,107
74881,CRETE                         ,IL ,1,100,COMMISSION,0,0,236
74882,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
74883,RALEIGH                       ,NC ,1,100,COMMISSION,NULL,1,107
74893,RIVERVIEW                     ,FL ,1,100,COMMISSION,NULL,0,236
74895,HOWARD                        ,PA ,1,100,COMMISSION,0,1,107
74896,HAYDEN                        ,ID ,1,100,COMMISSION,NULL,1,107
74900,HAYDEN                        ,ID ,1,100,COMMISSION,NULL,1,107
74903,HUMBLE                        ,TX ,1,100,COMMISSION,0,1,107
74905,CANTON                        ,OH ,1,100,COMMISSION,0,1,107
74907,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
74910,READING                       ,PA ,1,100,COMMISSION,0,1,107
74911,READING                       ,PA ,1,100,COMMISSION,NULL,1,107
74912,READING                       ,PA ,1,100,COMMISSION,NULL,1,107
74920,GRAND RAPIDS                  ,MI ,1,100,COMMISSION,NULL,1,107
74924,CHICAGO                       ,IL ,1,100,COMMISSION,NULL,1,107
74926,HIALEAH                       ,FL ,1,100,COMMISSION,0,1,107
74930,HUDSON                        ,FL ,1,100,COMMISSION,0,1,107
74931,SAINT PAUL                    ,MN ,1,100,COMMISSION,NULL,1,107
